TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
15003006100,82.5,49.8,91.5,91.0,28.809523809523807,64.0,12.407355520249613,99.7624637874,21.3349051,-157.87464540000005
15003008609,73.8,52.4,90.0,89.6,40.76586888657648,91.0,9.955784987871764,99.7624637874,21.3350063,-158.1039066
15003008301,71.8,52.1,89.1,88.2,47.08156529938707,93.0,9.071915830640732,99.7624637874,21.3371614,-157.989977
15003008610,74.8,58.8,90.4,91.8,42.611328125,96.0,9.523423344436763,99.7624637874,21.3367753,-158.1228176
15003011300,69.3,49.2,88.2,86.9,32.827371695178854,93.0,9.213596345651217,99.7624637874,21.3393228,-157.73281459999995
15003007100,70.8,52.7,89.7,89.2,17.094761171032356,98.0,11.016098495130182,99.7624637874,21.3387005,-157.9353493
15003006202,52.6,41.3,85.8,77.1,33.66764705882353,53.0,13.213706594458618,99.7624637874,21.3388931,-157.8754934
15003006201,76.1,48.3,90.1,88.5,32.94184839044652,79.0,12.64075671024897,99.7624637874,21.338938,-157.87917380000005
15003006401,80.8,49.6,91.2,90.4,28.647819063004842,86.0,12.562198674915404,99.7624637874,21.339523,-157.8696157
15003007302,74.5,56.4,90.0,90.1,16.773222625843278,90.0,10.560043337296094,99.7624637874,21.339213,-157.9582826
15003006900,70.0,51.9,89.1,87.9,21.868992248062014,70.0,11.466549830883483,99.7624637874,21.3400314,-157.9064483
15003008412,76.2,51.4,90.1,89.9,42.070190394998576,76.0,12.546754256018104,99.7624637874,21.3402486,-158.02963640000004
15003008622,74.9,52.0,89.7,89.8,41.11724474841232,84.0,10.70288365867215,99.7624637874,21.3407033,-158.0883453
15003004800,79.1,51.4,90.7,90.3,27.86501190071404,85.0,10.888343875533733,99.7624637874,21.3418347,-157.8535565
15003008405,78.0,50.8,90.7,90.5,46.79908103592314,66.0,11.703372378231794,99.7624637874,21.3420912,-158.02200180000003
15003006301,81.0,51.2,91.4,91.0,35.22454048683557,84.0,11.808583374322176,99.7624637874,21.3448555,-157.8700245
15003007000,74.4,53.7,89.1,87.9,22.261982570806108,81.0,10.576179867210325,99.7624637874,21.3446153,-157.9256025
15003006809,77.7,50.9,90.5,90.0,30.798310454065472,85.0,13.650161517728685,99.7624637874,21.3445684,-157.9082709
15003008617,79.0,51.1,90.8,90.6,42.24136657433056,90.0,11.078036459623425,99.7624637874,21.345775600000003,-158.03516499999995
15003004500,81.3,56.9,91.6,93.0,26.39002814636108,88.0,9.830609601004335,99.7624637874,21.3496789,-157.8078066
15003006808,78.7,51.2,91.1,90.9,28.82049245432883,85.0,13.522249572948885,99.7624637874,21.345754,-157.9099448
15003008606,76.5,51.5,90.0,90.0,44.79620935489481,92.0,10.725597311753019,99.7624637874,21.3474795,-158.0613475
15003006806,84.6,55.5,92.9,93.8,29.200255102040817,84.0,11.496809118615605,99.7624637874,21.3489505,-157.9154368
15003006302,68.6,47.1,88.9,85.5,32.74916387959866,84.0,11.649962467353475,99.7624637874,21.3494029,-157.8674789
15003008613,72.9,51.0,89.0,88.7,40.51,42.0,11.39595866811329,99.7624637874,21.3493646,-158.0913758
15003004600,83.1,55.6,92.2,93.1,24.91304347826087,89.0,9.631254353424039,99.7624637874,21.3555065,-157.8216465
15003006802,78.9,50.6,90.7,90.2,32.66642512077295,77.0,12.554479109552613,99.7624637874,21.3517744,-157.9217591
15003006805,82.0,54.0,92.0,92.6,29.254734270006107,87.0,11.188315039587154,99.7624637874,21.3536595,-157.9043827
15003006402,79.2,50.1,90.8,90.1,32.2698212937327,87.0,11.160476069999854,99.7624637874,21.3526914,-157.845829
15003006600,77.8,58.4,90.7,90.8,13.78551532033426,88.0,7.644039064872046,99.7624637874,21.3593438,-157.86518619999995
15003007400,76.8,56.0,90.3,89.3,16.51433628318584,95.0,9.65695166070594,99.7624637874,21.3583891,-157.94821140000005
15003008611,79.9,58.6,91.2,92.9,35.92307692307692,38.0,5.189010839472525,99.7624637874,21.3543317,-158.1084544
15003006804,67.5,50.5,88.6,87.4,22.902972518227703,82.0,10.61805746582606,99.7624637874,21.3604855,-157.91186090000005
15003011000,77.2,57.1,90.1,91.5,32.621370499419285,95.0,8.435735117102453,99.7624637874,21.3626522,-157.7666946
15003007505,79.4,53.0,91.2,91.5,30.615719167443306,68.0,11.4321395656355,99.7624637874,21.3660345,-157.92206389999996
15003007506,75.5,57.0,90.0,90.7,23.847328244274806,83.0,11.150698498943076,99.7624637874,21.3667869,-157.909973
15003006702,76.1,53.0,89.8,89.7,25.875091844232184,85.0,11.78479583982637,99.7624637874,21.3676264,-157.9018909
15003006500,80.1,51.9,91.2,91.1,33.25228758169935,91.0,9.477438351497678,99.7624637874,21.3673799,-157.8352858
15003011400,75.5,54.7,90.6,88.6,23.79827709978464,77.0,9.580870099310905,99.7624637874,21.3779337,-157.9746048
15003007504,72.0,49.1,89.5,88.2,33.191771269177124,83.0,11.306503368829505,99.7624637874,21.3698522,-157.9307544
15003008612,74.8,53.2,89.7,90.0,44.962524023062144,66.0,10.409511445570784,99.7624637874,21.3728891,-158.0986176
15003008703,69.8,47.3,89.1,86.6,40.28011753183153,85.0,11.490697047752251,99.7624637874,21.3656268,-158.0179023
15003011106,77.1,56.5,90.3,91.6,34.9378569029224,91.0,10.672482249787237,99.7624637874,21.3768727,-157.7273386
15003006701,83.4,56.0,92.3,93.2,26.48879402347919,90.0,9.015037772989302,99.7624637874,21.3758686,-157.8630315
15003011103,77.6,56.1,90.4,91.7,32.840764331210195,86.0,10.516087935555882,99.7624637874,21.378574800000006,-157.743147
15003007503,80.5,53.8,91.4,91.9,28.429365079365088,86.0,10.999859391100886,99.7624637874,21.3789,-157.9164268
15003011104,76.4,57.0,90.1,91.4,35.901504787961706,88.0,11.319444276248785,99.7624637874,21.3838156,-157.7336813
15003007701,79.9,52.3,91.2,91.1,29.355501222493892,86.0,11.447183798973482,99.7624637874,21.376627300000006,-157.9415583
