TractFIPS,no-obesity,sleep >7,no-asthma,no-mental-health-prob,commute,pollution,density,safety,lat,long
40143006905,69.2,64.7,89.8,84.9,22.15116279069768,43.0,48.29840528945505,42.64539286025014,36.0971484,-95.8954934
12105010601,66.9,66.3,92.1,87.8,20.671410891089106,54.0,47.37758722761718,56.856582284055456,27.9992221,-81.95247590000002
6071006203,66.8,56.5,88.3,81.9,30.81557743957028,21.0,54.98903007272265,53.630572006858216,34.145671,-117.2514317
40109107404,65.4,63.8,89.4,85.5,21.6437908496732,56.0,50.27037795582114,43.57538064344085,35.41552379999999,-97.43091509999999
46099000405,65.3,69.8,91.3,87.9,20.88146977479257,66.0,46.735039639121034,57.57557290132996,43.550312700000006,-96.6693704
48029140500,59.0,64.2,91.4,86.8,26.15067650676507,31.0,52.27901618038037,53.68535918518564,29.3964053,-98.4549963
26163543700,47.6,45.5,82.8,75.3,32.06799336650083,17.0,50.03199890464807,29.384013981068435,42.3894635,-83.2386147
6047001002,77.1,64.0,91.3,87.3,25.34545135230067,23.0,42.42255952519044,43.518638761991426,37.3407645,-120.4935293
29095011300,67.9,62.6,89.4,84.1,31.257056451612893,63.0,39.07763982669321,30.861904925981488,39.11759650000001,-94.39679009999999
47125101304,61.8,56.6,89.0,83.2,23.558222222222234,49.0,42.6296486315544,49.64046355959078,36.619223999999996,-87.4208846
36081000400,72.5,58.2,89.9,86.6,53.293729372937285,5.0,68.54258453637914,46.04632381032317,40.6896831,-73.8647717
36047034200,67.7,56.3,86.7,83.9,51.201480263157904,8.0,71.50252267242575,46.05195484620812,40.574107700000006,-73.9968627
26163521400,61.2,56.9,88.7,85.3,22.376210235131396,2.0,43.67897571482577,29.384013981068435,42.3305838,-83.07301650000002
48029160702,57.1,63.5,91.2,85.6,27.22990271377368,15.0,49.22698028518724,53.68535918518564,29.39625130000001,-98.55695659999999
51700032128,66.6,61.8,90.3,85.9,28.811694747274533,34.0,39.17857886355981,54.224687669540444,37.0916321,-76.474588
48309003000,65.0,67.3,90.3,87.3,19.739339019189764,76.0,39.56019309569073,54.049243021092465,31.585147499999998,-97.1854903
49035112609,76.0,71.4,91.4,89.9,26.837418300653592,73.0,48.608394753704054,57.867320639872084,40.582869,-111.8160567
36081025400,65.3,52.6,86.9,85.5,55.4769647696477,2.0,65.19478869070673,46.04632381032317,40.6966713,-73.7944323
48201320700,67.2,64.2,91.6,86.5,34.684446939921386,13.0,45.31790561311893,43.52824457460122,29.6713783,-95.24998070000001
4013103502,74.4,66.0,90.5,89.0,26.907504363001745,20.0,46.708816333933314,54.48441319941053,33.6062412,-112.0255743
36081028200,69.0,55.0,87.9,88.8,51.92757306226175,12.0,61.73001222387746,46.04632381032317,40.684994700000004,-73.7738873
47157021140,69.3,65.4,90.5,87.6,25.12404287901991,51.0,45.10412040687189,19.810466292162378,35.117719,-89.7896082
41051001102,79.2,70.7,91.1,88.9,24.60718294051627,0.0,48.265239141432424,51.907158838676594,45.5086055,-122.6559782
6037576904,72.7,61.0,90.9,85.8,31.97615803814714,12.0,62.208016369487396,53.158798934114984,33.7771513,-118.15731799999999
37071032200,69.6,63.5,90.8,85.0,25.62553802008609,51.0,39.533018537957474,55.83968635300738,35.25381429999999,-81.0940318
6037501200,74.5,65.6,92.6,89.3,36.77873811581677,1.0,54.72477184261496,53.158798934114984,33.998845,-118.06283020000001
6075061200,74.9,63.8,90.1,86.4,34.711771177117704,2.0,62.610631813800126,43.324450367454766,37.7370564,-122.3901719
4013071906,70.6,62.6,89.9,86.5,30.981012658227854,20.0,50.78186973015714,54.48441319941053,33.5738386,-112.2461888
34031175302,60.3,57.2,90.6,82.3,31.13209668353007,11.0,62.14383805808852,51.743381909257224,40.8720611,-74.1210093
39153505800,67.2,59.1,89.7,84.8,24.65232974910394,56.0,46.13040467360872,55.7406601701834,41.0310989,-81.56082629999999
36093020500,72.9,63.6,89.3,88.2,28.251252086811355,66.0,52.1467532976699,52.95951623681786,42.81222070000001,-73.90908759999998
42011000400,56.7,53.3,87.5,80.1,24.85301507537689,26.0,50.942449790593166,57.48985096061994,40.3574329,-75.927976
36061016800,74.9,62.8,88.7,87.0,38.19958419958419,1.0,71.56056000610582,45.90785929127411,40.7910751,-73.95135649999997
48303000301,67.1,62.7,91.3,84.9,18.041120650700407,83.0,55.80910014745507,41.81951188918326,33.5954211,-101.87991219999999
42077009100,69.1,65.7,90.1,88.0,23.34124438742784,21.0,43.426262857958534,60.25419777647134,40.6409521,-75.40880390000002
26163565300,65.6,56.9,88.3,85.6,29.83557312252964,38.0,48.418712639101635,29.384013981068435,42.3472472,-83.39228929999999
48201253400,70.5,68.3,91.3,88.0,20.876033057851238,25.0,21.13176789866528,43.52824457460122,29.755912800000004,-95.01701729999999
34013009600,63.9,51.6,89.8,84.0,33.947197776748496,8.0,55.904090399992995,44.91245905493146,40.7728435,-74.1584934
12011020315,75.0,64.3,92.4,88.0,30.45865580448065,33.0,50.33589363516994,52.15677198643426,26.2517963,-80.242448
6037115404,72.8,61.9,91.2,86.0,30.76173604960141,19.0,53.527096182354065,53.158798934114984,34.2255624,-118.54167029999999
47125101102,60.5,56.3,88.8,82.8,27.350871731008723,66.0,39.53032839641072,49.64046355959078,36.5575425,-87.4392075
48121021730,71.8,70.8,92.3,91.0,32.87642276422764,38.0,49.96047437378096,64.01564265238642,33.0157816,-97.0255228
36061013700,86.2,70.1,91.6,92.4,27.189483227561198,0.0,71.61634262712235,45.90785929127411,40.765207000000004,-73.9802337
32003003230,77.3,60.1,91.7,86.5,31.447160493827155,47.0,50.67998342920559,43.947904707312745,36.3020033,-115.3157212
6037115101,80.5,69.4,92.6,91.6,33.624830699774265,9.0,46.541489552005345,53.158798934114984,34.2394391,-118.5112305
37183053715,76.6,72.4,92.7,91.5,25.213829169087735,60.0,45.01758152802898,60.69769145897398,35.8644311,-78.6684705
39035104400,67.6,63.2,90.5,86.6,20.80089153046062,1.0,46.71289444484522,50.22965382966676,41.47394620000001,-81.6882362
48071710200,67.3,66.6,91.1,88.3,34.08296050108654,78.0,24.20041508418233,60.10665576615496,29.7607678,-94.84344899999999
6037204120,68.6,61.9,91.1,84.5,31.469889737065312,0.0,63.12767826654413,53.158798934114984,34.033890500000005,-118.201168
40109105700,56.0,59.6,89.3,79.8,28.397727272727273,30.0,35.44760615498049,43.57538064344085,35.454905,-97.5574327
12103025414,73.3,64.1,92.3,88.1,24.633528265107213,41.0,44.61188936386719,49.101582486330614,27.925709100000002,-82.7353822
42101031401,72.2,55.3,88.6,82.4,37.45817207502233,23.0,63.9992106114882,26.122462790448793,40.0457134,-75.0665728
41067031006,70.0,68.3,90.2,87.8,25.712060967528164,0.0,50.74328154223752,64.1835075822894,45.45430800000001,-122.7982186
45079010409,62.6,56.5,89.5,82.9,25.339901477832512,32.0,47.67463473761959,35.27582650136662,34.0608945,-81.109239
36085012804,72.3,57.1,89.7,87.2,46.42099567099567,15.0,57.04035391794917,45.903491237787634,40.5626143,-74.1008025
39035115100,58.0,55.5,86.8,79.6,40.9075,13.0,55.93477024728131,50.22965382966676,41.4562634,-81.6477298
48113018118,69.2,66.2,91.5,89.2,37.94729385094928,60.0,47.48764979393457,53.22914911587941,32.8619294,-96.5850983
36061021200,76.6,61.5,88.6,90.0,37.53100573215216,1.0,70.50786782310497,45.90785929127411,40.8137612,-73.939001
45019001901,72.0,68.1,91.3,87.6,23.37020033388982,77.0,36.62696820523842,54.78534042449444,32.7470878,-79.99542480000002
53077000400,71.6,71.4,91.0,90.1,19.62716417910448,88.0,41.537673684575104,56.42964829215698,46.6099996,-120.5908361
36047001500,76.8,58.6,89.3,88.5,37.04109186968007,0.0,64.20310394023358,46.05195484620812,40.6942526,-73.9829865
25025081100,78.2,65.6,89.0,86.4,34.123917748917734,9.0,61.519617215734264,38.34971067562574,42.3283906,-71.1074807
47093006207,72.4,66.8,89.9,86.5,25.164484917472965,41.0,38.04468689864294,50.182466052308314,36.044444299999995,-83.9832597
39113003500,47.4,49.3,87.2,82.5,21.861194029850743,22.0,39.91621771785438,54.89272694706857,39.7389529,-84.208
40113940006,55.2,58.0,88.2,85.6,19.450347567030786,54.0,42.25187455142109,59.98257232784878,36.174662700000006,-96.01470379999999
6053000103,73.5,65.6,91.6,88.0,27.318568994889265,57.0,55.22911846343523,53.52896678643572,36.71327720000001,-121.64952790000001
36081147100,81.4,62.1,91.4,90.5,43.53352941176471,6.0,61.18835105519982,46.04632381032317,40.7614709,-73.7634353
8031003203,84.7,77.0,92.2,92.7,22.89841050449205,14.0,49.10364292557103,47.246406687642704,39.7222971,-104.9659994
26163556200,68.8,62.4,89.5,87.1,27.08640864086409,33.0,44.83742605285683,29.384013981068435,42.43406829999999,-83.34598359999998
6081607000,79.8,70.8,92.4,91.8,33.248358208955224,33.0,47.31699200385146,61.18517749484105,37.5247068,-122.3232311
6073008354,85.3,65.3,93.2,90.6,26.067971163748716,22.0,50.27243727235725,56.07622815967629,32.9332292,-117.1187358
4013117300,59.0,56.6,86.6,77.5,34.01860465116279,1.0,31.663104672923822,54.48441319941053,33.420063,-112.11440230000001
36081142900,81.9,62.9,91.6,90.9,49.641025641025635,7.0,59.960478238827,46.04632381032317,40.751069,-73.7845411
20173002900,67.1,63.6,89.8,86.0,19.11617515638964,37.0,49.87999990361623,46.615889070613406,37.6803299,-97.375024
49049000801,71.4,67.6,90.9,86.2,19.92261904761905,58.0,53.32818614072163,67.46879168365716,40.308152299999996,-111.71275859999999
32003000401,60.4,52.3,90.0,79.5,37.762478485370046,32.0,53.50200355667749,43.947904707312745,36.1820491,-115.13819199999999
25025051200,77.2,65.9,89.7,86.8,37.93290960451978,19.0,58.62586204942969,38.34971067562574,42.3635386,-71.0329491
21111008200,72.9,67.8,89.7,89.3,19.516438862209085,13.0,48.084848333907814,48.1023238164744,38.2454153,-85.7163053
17019000500,70.9,71.1,91.0,88.8,18.24487938097405,64.0,50.40010341422961,48.73329264618789,40.1052046,-88.25087990000002
13121007500,60.2,53.8,88.8,83.7,37.94749794913864,10.0,44.92984602829872,38.54352783265724,33.693485700000004,-84.40979370000002
6037570202,71.5,60.4,90.9,85.9,32.40402888635499,2.0,55.35002017136979,53.158798934114984,33.879411299999994,-118.17851850000001
12011070601,73.8,62.7,92.3,86.1,31.760638297872337,39.0,53.30444220651262,52.15677198643426,26.0688927,-80.2389739
13245010707,59.8,53.4,88.9,85.3,22.336832061068698,39.0,41.67353687682644,52.770096936663506,33.402989,-82.0963055
49049000802,70.6,68.0,90.7,86.1,20.2557734204793,62.0,52.10079547187479,67.46879168365716,40.300756899999996,-111.711055
6019004301,74.9,71.6,91.9,91.9,21.374193548387094,25.0,41.677578780025634,49.72904177803115,36.8461939,-119.8416197
17197881604,62.7,65.7,90.4,88.9,33.2156378600823,47.0,51.389887549594825,63.77857367405083,41.54771160000001,-88.1338305
26081001600,63.1,62.1,88.3,82.8,22.368852459016395,37.0,54.94825200296541,55.04087616171486,42.97945870000001,-85.6948852
6053010505,67.6,64.1,90.2,84.6,27.39991896272285,39.0,58.45455382331141,53.52896678643572,36.7291549,-121.6494212
6037212900,73.0,59.1,91.3,85.6,39.1974069427018,3.0,63.78017082496795,53.158798934114984,34.049454100000005,-118.3215149
28047003206,63.2,63.2,91.1,85.0,28.17188674517665,70.0,28.45831315180114,62.44265998995836,30.5047721,-89.0778433
55133202301,71.8,67.5,91.5,89.4,28.574856046065264,42.0,40.54897207797816,67.83045192677893,42.98204000000001,-88.24819959999998
51510200107,76.9,67.7,92.1,90.4,36.486540600667404,18.0,62.239868105735425,63.89875045766972,38.836773799999996,-77.1054309
48201431501,78.1,72.6,92.9,92.4,25.251864125932062,30.0,54.775633620312504,43.52824457460122,29.7557651,-95.48123309999998
36061007300,85.8,70.2,91.2,91.8,29.042208654101405,0.0,73.81237299591399,45.90785929127411,40.7341146,-74.00410649999998
48113020400,65.3,64.7,91.2,87.3,28.73886851754845,0.0,42.769236915093096,53.22914911587941,32.771708399999994,-96.7911232
6037920023,72.3,63.5,90.8,85.8,32.9390625,30.0,49.76447721602794,53.158798934114984,34.4234641,-118.49193980000001
26163567202,67.5,59.8,89.2,86.0,27.75943104514533,35.0,49.40233785932404,29.384013981068435,42.341833,-83.34232840000001
37119003400,79.7,73.4,93.1,91.6,20.168221185876078,24.0,47.750283626559934,48.86191712947631,35.1996566,-80.8513442
55079021700,70.7,67.1,91.0,88.6,24.91550663645193,14.0,38.48267209123805,35.23023582476138,42.9405255,-87.9131271
36047042600,80.8,58.9,89.9,87.4,51.7646763672855,5.0,70.282268814953,46.05195484620812,40.605675,-73.98018909999998
8031002901,83.7,74.3,92.0,90.7,28.77639751552795,4.0,52.20409457336585,47.246406687642704,39.7038284,-104.98393159999999
8069001003,78.7,74.0,91.2,89.5,22.954738330975946,70.0,48.59222446614128,61.557527609155564,40.5452756,-105.06913909999999
48121021622,73.0,69.2,92.3,90.4,33.57088559483086,39.0,45.972895795423604,64.01564265238642,33.007083,-96.9267193
36047114201,68.8,56.1,88.6,85.4,49.16640746500777,4.0,57.88013261893498,46.05195484620812,40.6789955,-73.90102850000002
27053106400,71.9,68.8,90.4,88.9,23.853855005753736,13.0,54.4381365286641,54.48922295010955,44.961981,-93.2258419
37067004010,72.4,69.6,92.5,90.1,25.179692307692303,53.0,34.09756443219072,49.6652969658168,36.1089245,-80.3806519
16001002224,75.0,71.8,91.1,88.3,22.638818869283398,31.0,42.26383533495949,62.29105962159396,43.58578120000001,-116.29555959999999
17031283800,68.7,63.9,90.1,88.8,35.76125592417062,13.0,62.91682715065055,47.33929612733445,41.863416799999996,-87.65375470000002
28047002000,54.3,57.9,89.9,81.9,20.14475743348983,49.0,42.29614807111458,62.44265998995836,30.3818533,-89.0849858
48085030514,71.3,66.3,91.8,89.5,31.62706480304956,44.0,48.393881720483755,64.5467117575587,33.159432699999996,-96.6715911
48029171917,65.0,65.2,92.4,89.6,31.88530990727184,57.0,52.49868262690399,53.68535918518564,29.443250899999995,-98.69890759999998
6037115202,79.4,64.9,92.3,89.2,34.30659861465549,12.0,52.69969960823177,53.158798934114984,34.2332349,-118.5376549
24510010200,76.8,66.3,91.0,90.2,31.78824091778203,6.0,61.73486008593402,15.804471426573258,39.2880851,-76.5740101
46083010103,70.5,74.0,92.7,90.6,22.05095942120164,50.0,48.58725918685885,60.90421531105415,43.4953091,-96.8086311
6001451701,78.6,67.6,91.2,89.3,38.01608391608392,35.0,51.96198872299667,41.32126306211266,37.6721084,-121.787947
6001441602,81.4,63.9,91.8,89.4,35.625307125307124,10.0,55.74064703505201,41.32126306211266,37.5569619,-122.0212342
6019005802,72.6,68.4,91.5,90.0,25.30445304937077,31.0,47.137006138996085,49.72904177803115,36.800174,-119.67278629999998
18097353600,56.4,56.1,86.7,83.2,25.50693568726356,39.0,39.28289972261764,28.681952513740146,39.79212310000001,-86.18805
51700032002,71.3,65.4,91.4,89.5,27.79993767528825,71.0,46.019794098736206,54.224687669540444,37.097457399999996,-76.5261988
6059021923,81.5,69.6,92.6,91.5,37.387941176470605,10.0,40.233584106407505,61.85075116547339,33.837269,-117.7322555
4013116717,75.1,63.1,90.2,88.0,21.855416991426345,7.0,54.67208956229494,54.48441319941053,33.3268322,-111.97593870000001
48201253100,69.9,64.4,91.6,88.2,30.875288151221767,58.0,34.452519253498565,43.52824457460122,29.8288339,-94.9611681
53063005000,76.9,70.3,90.1,88.7,24.75903614457831,82.0,35.46612232720695,56.15942952756018,47.5885705,-117.3692775
36081026902,78.3,57.0,91.5,88.4,46.36036036036037,8.0,77.13115894333109,46.04632381032317,40.7446146,-73.8829538
29183311735,68.4,66.7,91.1,88.6,30.817204301075268,53.0,49.51559811782039,64.91024698538372,38.7741566,-90.6890303
5119002104,72.3,69.6,92.1,88.7,18.638347260909935,32.0,46.33476221047319,33.418286416581736,34.75865579999999,-92.35750290000001
39049008812,59.6,56.3,88.5,85.3,24.873451327433628,45.0,36.114897367076594,53.41851235024936,39.91098510000001,-82.9391225
36047119800,68.1,54.6,88.0,84.2,50.28446389496718,0.0,63.45876905839543,46.05195484620812,40.676314500000004,-73.89438609999998
22055001904,70.4,65.5,91.5,87.6,25.24623115577889,70.0,42.88140339971833,48.93884312266455,30.1958831,-92.0836108
6085502002,70.2,64.9,91.0,85.6,27.834152883325878,8.0,58.12935980187211,60.03358793055841,37.319403,-121.92092690000001
6067009632,77.2,61.8,91.6,89.7,34.42799597180262,38.0,53.442915538987265,49.21568696606216,38.401491799999995,-121.42553659999999
12011110330,75.6,64.3,93.4,90.3,37.51212789415656,38.0,49.14601438373902,52.15677198643426,25.998641100000004,-80.3702776
48453001751,80.0,77.4,92.7,93.2,24.12863534675615,37.0,46.83281272006058,56.967315589080236,30.362873399999998,-97.7577515
37081016009,69.4,69.2,92.3,89.6,23.531157270029674,44.0,38.85407400970827,53.27533300144538,36.131966299999995,-79.90265809999998
36081069400,68.1,54.5,87.9,88.5,52.90865384615386,11.0,59.426419352304826,46.04632381032317,40.6551441,-73.7493644
48121021745,65.0,66.5,91.3,86.8,28.406529209622,42.0,52.711382162249485,64.01564265238642,33.0315012,-97.00641879999999
48135000300,64.4,68.2,90.3,86.9,22.916558018252932,79.0,41.46005533187399,40.2399786775091,31.907019899999998,-102.383664
17197880112,65.6,65.8,91.1,89.2,33.19825918762089,55.0,50.30054918795491,63.77857367405083,41.7028059,-88.04099190000002
36061010900,89.4,66.2,92.1,92.1,28.908256880733944,0.0,44.74490951571167,45.90785929127411,40.7522505,-73.98970279999998
18097321002,69.2,66.0,89.6,89.1,28.732107355864812,60.0,40.22156807059253,28.681952513740146,39.837706,-86.2026357
48439111204,69.5,64.5,91.0,88.1,35.05397859469521,53.0,31.91204514689176,54.2565242709574,32.564851399999995,-97.2773026
13095000800,51.6,46.6,86.5,77.3,21.39457831325301,20.0,43.317211321617016,34.54875797333729,31.585357199999997,-84.1575344
36093020300,73.7,61.2,88.1,84.0,19.42442748091603,55.0,54.417284829805745,52.95951623681786,42.8195924,-73.9377134
55025002603,72.7,68.0,91.1,88.1,21.87096774193548,22.0,42.88135499206154,61.765199464706235,43.1176516,-89.3013136
55059000500,68.7,67.3,90.4,88.0,30.44225216554379,68.0,49.06397525473913,62.574758536142426,42.621875700000004,-87.8371754
41039002404,75.3,71.0,90.3,88.3,24.139954853273128,23.0,49.576827190103685,61.14615073819498,44.105453000000004,-123.13904860000001
47157021137,69.9,65.5,90.7,88.4,26.68109277792805,61.0,46.66171778415518,19.810466292162378,35.1420064,-89.78107159999998
6055200804,73.1,64.2,90.6,85.5,27.472764645426512,51.0,56.66530670085537,56.95950930038305,38.2946539,-122.30743390000002
37129012009,75.4,72.0,92.5,90.6,23.89564660691421,70.0,45.23859781736794,55.20034551434963,34.1841906,-77.87736340000002
36119005701,77.6,66.6,89.9,90.0,36.80870101820426,11.0,54.21202947063098,60.55286673842459,40.892505799999995,-73.7883035
17031010701,67.9,64.8,90.5,88.0,39.56864864864865,27.0,62.21797306945986,47.33929612733445,42.0091482,-87.6786204
6071008302,78.5,68.2,91.7,90.9,26.373387096774195,16.0,41.04338997540293,53.630572006858216,34.0296989,-117.1899517
12011060403,63.3,54.6,89.7,84.1,37.28016910069178,25.0,55.19628539304197,52.15677198643426,26.143708,-80.2074526
6059088602,80.5,65.3,92.3,89.1,31.829529576152762,5.0,54.335618954165625,61.85075116547339,33.774215999999996,-117.93504650000001
36081041300,70.9,57.0,90.0,84.8,48.945683247570045,3.0,71.45533941812315,46.04632381032317,40.744736100000004,-73.86130809999999
37081015500,60.5,59.9,90.3,86.5,24.865200764818358,68.0,32.83444262378059,53.27533300144538,36.168529,-79.747197
17031810400,76.5,71.4,92.1,91.7,36.10658174097664,21.0,51.19122006402662,47.33929612733445,41.98757370000001,-87.8294387
39049009321,61.2,57.1,88.6,83.8,24.21326164874552,41.0,50.83323904507391,53.41851235024936,39.9489605,-82.89167929999998
5131001304,69.4,68.5,90.9,86.9,19.583826429980274,72.0,38.24813541579866,46.731240280181964,35.285678499999996,-94.4109952
42101028901,66.5,54.9,87.8,80.8,36.453909726637,28.0,59.58766392292978,26.122462790448793,40.0170746,-75.11513120000002
25025080900,82.9,67.8,89.2,86.2,26.97994129158513,9.0,66.696348514178,38.34971067562574,42.3323435,-71.1016923
6037101400,75.9,65.2,91.4,87.7,36.23282442748092,13.0,40.52338017627565,53.158798934114984,34.2428521,-118.29416119999999
55079010700,71.4,65.9,91.0,88.2,26.169627507163323,8.0,55.32091603759869,35.23023582476138,43.0607391,-87.9019083
27123037200,63.3,67.0,90.9,86.2,28.51946564885496,24.0,53.018137683959324,52.48090243319541,44.9239054,-93.0769472
8041002900,70.1,66.1,89.4,84.8,26.339207048458142,28.0,49.84902539472378,55.678207063064654,38.8040489,-104.8122305
49057210402,67.9,66.1,93.3,89.3,25.178455548345234,71.0,35.4224901268852,62.299780526039925,41.2875589,-112.0217482
17031580400,65.9,63.9,91.3,86.8,42.56739477890249,19.0,54.89533646527809,47.33929612733445,41.815275299999996,-87.70918449999998
39035102900,61.6,59.5,88.8,81.9,28.273425499231948,15.0,55.25792484375573,50.22965382966676,41.4668906,-81.7088255
22017024601,44.6,52.9,86.6,79.0,28.04526046114432,49.0,33.40397805963644,46.64468965804762,32.5697958,-93.8297378
36047048900,64.7,53.6,85.9,81.2,49.21564245810057,1.0,75.10558923322496,46.05195484620812,40.7029206,-73.9392589
51810046207,72.9,61.6,91.4,88.4,28.315268065268068,72.0,45.58188271597867,63.7873820457194,36.7902737,-76.1945427
36081018300,78.9,62.0,91.1,89.5,44.440036068530205,1.0,71.43735306803164,46.04632381032317,40.745340899999995,-73.9196687
11001002302,78.6,69.0,92.2,92.3,40.04295302013423,8.0,44.52011016698065,23.573826605987385,38.934127000000004,-77.0095843
51800075701,64.8,58.0,89.7,85.9,32.767313019390585,53.0,28.558781430399453,58.00091165494821,36.7049045,-76.6020918
24510080200,58.8,52.6,86.3,85.5,32.57670979667282,8.0,49.392429316624536,15.804471426573258,39.3119656,-76.58160090000001
6111006700,78.5,69.5,91.9,90.7,28.729526671675433,21.0,48.250686156202626,62.60973204696036,34.1996069,-118.88233190000001
29095016700,68.2,62.1,90.7,86.5,20.797244941885488,21.0,52.15359663806798,30.861904925981488,39.063945200000006,-94.59035109999999
48439111313,71.7,64.5,91.7,90.6,35.30747126436782,45.0,37.355975409906435,54.2565242709574,32.5718915,-97.05979980000001
48085031634,70.0,66.3,91.5,88.6,32.64651162790698,43.0,50.65856438156822,64.5467117575587,33.0610382,-96.72507759999999
48113001202,70.7,69.0,92.0,90.0,29.35261453031005,27.0,44.223755337196636,53.22914911587941,32.8006266,-96.7353095
29510105200,68.8,65.4,90.1,88.7,24.71864211737629,18.0,53.88924296194546,1.5309654041464782,38.650555600000004,-90.28881390000001
34021000600,65.3,57.1,90.4,84.3,24.664292497625823,24.0,60.3972575116412,53.165052867384034,40.2154415,-74.73626800000002
6085508101,85.1,71.2,93.7,93.6,31.411447084233266,23.0,51.993134263665226,60.03358793055841,37.3302918,-122.0233152
6065030101,73.4,60.7,91.7,87.3,39.35699373695199,27.0,51.747246510709296,58.521572068610865,33.9971996,-117.3519676
17031833300,76.9,66.6,91.3,88.0,30.20217391304348,6.0,57.08327893254792,47.33929612733445,41.871694500000004,-87.65412370000001
6037406411,76.8,64.6,92.6,89.3,39.95116772823779,2.0,53.063159159145606,53.158798934114984,34.0700034,-117.89981159999999
36081054900,72.6,59.0,90.2,86.4,43.9446074834923,2.0,72.5839668660992,46.04632381032317,40.702191,-73.9078131
6073002100,77.5,65.2,91.5,87.5,25.864529472595663,9.0,58.80270096903248,56.07622815967629,32.7586876,-117.10846570000001
36061003800,85.7,67.9,90.7,90.0,29.72251789319141,0.0,75.38391471286305,45.90785929127411,40.7273669,-73.9884656
6073008341,86.3,67.4,92.8,89.2,23.971010248901898,22.0,62.471939796628085,56.07622815967629,32.8692105,-117.21753500000001
15003009504,73.2,54.7,89.0,88.6,19.791730474732013,91.0,47.892611166947475,61.10169198877879,21.4917483,-158.0491955
6085509500,77.4,67.8,92.0,89.2,24.547583308315826,29.0,58.47446821976868,60.03358793055841,37.394448499999996,-122.08965900000001
6067008145,73.5,65.5,90.4,88.1,29.13762344695763,27.0,50.67888789092138,49.21568696606216,38.6916716,-121.248691
37071033400,62.9,57.9,90.0,81.5,30.242744063324537,61.0,30.736070093343294,55.83968635300738,35.188164799999996,-81.20842270000001
6059063103,78.5,71.9,91.7,90.5,23.06841611996252,15.0,52.530868644073195,61.85075116547339,33.6441646,-117.8996392
48375014500,61.3,64.3,90.3,84.6,20.17852631578948,84.0,42.54651634496982,47.49360516290915,35.1936409,-101.77920390000001
30063000700,74.5,71.2,90.5,87.3,22.75149105367793,68.0,47.87224790460209,59.03083496353831,46.8693223,-114.01034640000002
17031805109,75.4,70.7,91.6,91.1,34.237474949899806,40.0,48.68850786260505,47.33929612733445,42.0550733,-87.97609849999998
28049010801,47.6,53.8,87.3,78.6,23.076066790352503,36.0,31.58831140662611,42.554160016957425,32.307037,-90.3029445
12031014902,70.4,61.9,92.3,87.9,25.876419072332148,40.0,50.52358171756133,46.38546956716814,30.357113800000004,-81.5679002
48439100602,65.8,61.9,88.9,84.9,22.688837920489306,62.0,34.31732505273568,54.2565242709574,32.775409499999995,-97.4356051
51650010703,68.9,60.7,91.2,88.6,26.807947019867548,66.0,49.71097337906829,60.56090172800417,37.064285999999996,-76.3301266
12099007301,78.5,64.3,93.1,89.9,29.05146262188516,49.0,47.15833235026051,51.861325178400975,26.4089997,-80.0716856
34031180201,65.6,58.3,90.7,86.8,30.249516441005802,27.0,59.55810431721716,51.743381909257224,40.924827799999996,-74.1927569
51800075403,70.3,61.1,91.3,90.1,38.04378202142525,57.0,34.71754800690858,58.00091165494821,36.788356799999995,-76.6058463
36047035400,80.3,67.2,90.3,90.7,48.0883064516129,1.0,67.1884146238298,46.05195484620812,40.5801336,-73.9726119
17031161300,67.4,65.6,90.8,87.2,41.63080407701019,14.0,61.54278546133781,47.33929612733445,41.9426994,-87.73100229999999
6037113321,78.2,64.6,92.2,89.2,30.27997179125529,14.0,57.810870228832215,53.158798934114984,34.2533539,-118.5918392
42049002600,63.5,58.9,89.5,85.8,19.846380223660976,62.0,54.85365653620758,60.70245908943767,42.11613070000001,-80.0528538
36081048100,76.4,55.6,90.9,86.9,44.457306338028154,1.0,75.92013942408897,46.04632381032317,40.7422192,-73.8850516
26163531300,54.7,50.3,86.1,83.9,26.069825436408983,13.0,52.10816643117261,29.384013981068435,42.3833022,-83.10979209999998
34013022700,57.2,47.2,87.4,82.0,41.67573964497042,7.0,59.45388222636771,44.91245905493146,40.7226675,-74.18798100000002
13153021113,71.4,62.5,91.7,88.2,24.382465629930127,58.0,41.59078233763066,57.48743373585245,32.5741629,-83.6955625
55079003200,61.5,57.4,88.7,86.2,26.327329678934998,12.0,54.49336402337194,35.23023582476138,43.101158500000004,-88.00111190000001
6071002705,73.1,61.7,90.7,88.3,37.18948247078464,26.0,49.840659927357336,53.630572006858216,34.144014500000004,-117.3931019
6073018512,80.0,71.3,91.4,89.7,33.1177015755329,16.0,47.563046836941744,56.07622815967629,33.218831699999996,-117.32762290000001
42003111300,64.8,56.9,88.5,87.6,31.83024691358025,21.0,57.3216002654698,54.51193430661821,40.4689825,-79.9244972
29021001000,48.2,58.3,87.8,77.9,21.51506316812439,71.0,51.56591913267707,55.53941862710567,39.7673731,-94.8399593
37119005619,69.8,65.1,91.6,88.8,33.116581514166285,45.0,41.419106686539116,48.86191712947631,35.251721,-80.669353
39095002600,55.4,49.9,87.5,84.8,22.971119133574014,26.0,46.37785611421104,39.126431733318036,41.65712120000001,-83.56332940000001
